row_index,image_uid,file_name,relative_path,file_hash,model
320,47cc56129def41318fa93f52dd0bdf63,A1c218.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c218.jpg,ca32d530d1c212c2a6172ac7ada51d9f42993e85b406299f4d5a19aee5ed090e,openai/clip-vit-base-patch32
321,b7c349d0b87e4ea48f0a9eb80e2c7282,A1c218_2.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c218_2.jpg,63874b22d2e5646df6a77e8994e6579d3fa10bcf3dcd99998407b7f5d2b3acab,openai/clip-vit-base-patch32
322,c172033af7494d66899a29af516afe4e,A1c218a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c218a.jpg,a3a3dbadf27df3de88ed4d84f8fcdf7b6324625d21d9a71c6f140847332fc544,openai/clip-vit-base-patch32
323,fa865bfc9ab34c4b97450cdca99f1ba1,A1c218d.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c218d.jpg,f589bdc40799c0848cf0fd6f929902496eb0aa556f4e2217b74fa3192319bc1b,openai/clip-vit-base-patch32
324,8dcb20785d5d491eb426a28622d90320,A1c218e.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c218e.jpg,fb9b53a6998bfc2094fabff3573d5700c647a4f2b1935fa57ab057317bdb6af7,openai/clip-vit-base-patch32
325,dc5cebb734384e7893e159609489a963,A1c219.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c219.jpg,d9a6fe0071efb8d2f85c3d826422c9f91204b0f1db0ada9bc3db789773d347af,openai/clip-vit-base-patch32
326,f978510bb4014275ae43d74cdeffd00a,A1c220b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c220b.jpg,da1b7141dc009a89360a041a598d9c8b980f2785a77d7f9ae5f46d205354f93e,openai/clip-vit-base-patch32
327,96e0a47dec6f4f5688f03b55dcbe9dcd,A1c220c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c220c.jpg,5dee7ae8789167fd30c69d0daf7a01af76f59d83c677b78358d3ed052af5079c,openai/clip-vit-base-patch32
328,87cba5891f1044848fedebc4a74d394d,A1c220e.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c220e.jpg,4bd8a1c7e0c4d8c94817ebf396e2134df025e26f35ddc9bf8fd0d436c59e224b,openai/clip-vit-base-patch32
329,c42b2ebe03f242b19b942ec75d395565,A1c221_2.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c221_2.jpg,fb1ee56638e2bcf97248efddb44eb93f42a8d8795774f66badeaaad8afd19ca4,openai/clip-vit-base-patch32
330,55f40b9c731b4835813b442d3fc7bf21,A1c222.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c222.jpg,b19e55cc004010fa55681bb6a737d0b2d6e72b2f3128963ca24f0a3cf74c0188,openai/clip-vit-base-patch32
331,b47283a387bc40a99d3f192dca722ca1,A1c231.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c231.jpg,cb641a02984ebb98c40a0eb901801c244a61be6cb8d89d47cb45c906dcc0954e,openai/clip-vit-base-patch32
332,bf21ce8eb3f446e39f35f4dd67d1c635,A1c233.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c233.jpg,7da6ad909e3675da8cd60aea4b89981ae7ee4f0ca9cb43e9f62a9223fbaa29f2,openai/clip-vit-base-patch32
333,96cb20db4cb245469d4eb5004a5d37a1,A1c235a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c235a.jpg,3ef00a91594cc04c7cab8de12a0e71e47b0326bdff81d7bacdd4daa147a86a93,openai/clip-vit-base-patch32
334,6b7dd2e6547142fa81feec02c1d425de,A1c235b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c235b.jpg,e28d6d974551e714923b7c56149e13f9ce9a3cec6fa2dee6ee88803fdbced1c8,openai/clip-vit-base-patch32
335,d121fafabbda493397a80562f11fca72,A1c235c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c235c.jpg,afcb413a24f1abb34045ac1fabed0bfeba1ad7d1367f73e5309d4f2bd77fe8a2,openai/clip-vit-base-patch32
336,36af9770ec62443a8b117dd98e09991e,A1c235d.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c235d.jpg,20b72044a5a884023d2e46cfdbb01528d82da610c4ad9ad4d798130d7a07d628,openai/clip-vit-base-patch32
337,582a01eebe2f419081cdec66d9f2620c,A1c235e.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c235e.jpg,dc5289959ab8922fa8735b00eb288fdd06e13538b70ff0bed3224e71f3c3d6a5,openai/clip-vit-base-patch32
338,270c0d23f77149c28d355f0c86467cc8,A1c236a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c236a.jpg,e1ca5bd786e65a056780ccd991db7620ef4104ffcb250e8122b42f737fe533f8,openai/clip-vit-base-patch32
339,12ff0fc45dfe432ea6168583bc7dada2,A1c250 (2).jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250 (2).jpg,13443c7de6ccd35e6f104b0b7468250c1138a2a62d676cf63ba2dc22bb55c023,openai/clip-vit-base-patch32
340,36f184fe9eec49eab24c7585bc41c5a9,A1c250_1.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_1.jpg,8f8bd86b1cc36570696aeba823dd4a60f3858f88c93edf5a7b81622f60419bed,openai/clip-vit-base-patch32
341,7438818de69a4acf883439ec4448af7a,A1c250_11a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_11a.jpg,741032ddad78780a84037dd3ec619f6cde02746a5152397b8da5bfa21018bb67,openai/clip-vit-base-patch32
342,05fb48db7645466ba203236b0370e894,A1c250_12a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_12a.jpg,dc00c3418451940ef088da675f9307d01b7a119565968b3af0116d44602f316d,openai/clip-vit-base-patch32
343,e39561bf7abe49e0aaa9b233b7c4d184,A1c250_2.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_2.jpg,cf0b96e2c2804cfc746f5c4280c293ef7b87a79c44fb3beab2cfcfa4b88c40e3,openai/clip-vit-base-patch32
344,d404c6dd4f634f89b354362d7c6d6a30,A1c250_5.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_5.jpg,e4a564f175c461383372cd5745a0225eb301f84196c599f619ed13d0797b3f39,openai/clip-vit-base-patch32
345,4cac48f2e584435898ac9e3c0f31cf4f,A1c250_6.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_6.jpg,6258c4e3098e8a6a6a251d00f6a87ffd3a0703c2dca57c4075d6f577cfaa81c3,openai/clip-vit-base-patch32
346,e55196524675486d913c28f84fab1c7d,A1c250_7.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c250_7.jpg,c857e3d77d8e26d872a4bc1ff1395c6bca6d6ea77cfbedbcc22f5be33b1661a3,openai/clip-vit-base-patch32
347,a38b365ade5e4fe09f3e157fb8707be8,A1c251_1.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_1.jpg,8265446319105bf6f3eb25c111bd4bbe370f9191063022568e776b39b54510c3,openai/clip-vit-base-patch32
348,6a132642024b4c8c889b1975f8247111,A1c251_10.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_10.jpg,cba0e6a23cfeeb28083ceee35dbdbdda5738f1a9aa3d18e0a72f77445d06f3c5,openai/clip-vit-base-patch32
349,5a48d0e4c727416885303fb119a40314,A1c251_10a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_10a.jpg,c8b0edb65a0028c90bb029f8223db1851094d822de98ccc0d0f408c366b16acb,openai/clip-vit-base-patch32
350,ace5fef5bd0c4c6eb5ff7511fad8a655,A1c251_11.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_11.jpg,71890e88f64f494529a2f380feb00462ee02559bfe59a75964778f4b6b29e236,openai/clip-vit-base-patch32
351,2cfa5418e446457c9929d6fe52083982,A1c251_11b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_11b.jpg,71890e88f64f494529a2f380feb00462ee02559bfe59a75964778f4b6b29e236,openai/clip-vit-base-patch32
352,e0a2c118d6e34e73970a6c401a23c81e,A1c251_12&13.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_12&13.jpg,50d44ca2ea855a7d5ea8952107e78d0cbaa7998c9a0519bb9c7b81fed55337f5,openai/clip-vit-base-patch32
353,bb0d6491c0a740d7b8f629e6cf0a381b,A1c251_12.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_12.jpg,af92ae407a9efe0d8087351fc33a6938852bc1a9958f6959201692d373878345,openai/clip-vit-base-patch32
354,70c13c0235564862b817d2dc85590ba7,A1c251_13a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_13a.jpg,af92ae407a9efe0d8087351fc33a6938852bc1a9958f6959201692d373878345,openai/clip-vit-base-patch32
355,13c042abde3648a4a5dc3e87327e40c2,A1c251_2.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_2.jpg,a875a2b53b448e98cae44e21306a4fc01240b000b20495c2b6f10c236624ef2b,openai/clip-vit-base-patch32
356,8dad8543b2b549e7bfb26744a9c609a3,A1c251_3.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_3.jpg,5b10d42bb687e3d7686d8c4c7db03f64471163047a5bf301e0e42c1d05c5ea95,openai/clip-vit-base-patch32
357,2fe87c93513a44e7ad1dcb81b8b549f7,A1c251_6a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_6a.jpg,2e3e0eb8f02904914451a017d548d365d419204977dadc85ceea26885152b01f,openai/clip-vit-base-patch32
358,284e6258967242878329010ab4f5fe85,A1c251_6b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_6b.jpg,147caf86fde7f304a3a50e86513fd39f5c76b49dc47c4ba186ca81e38f51209a,openai/clip-vit-base-patch32
359,3e7a22d7e5f5402eb0af942a1be06492,A1c251_6c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_6c.jpg,ed343c05ff9acfc86b3c06f6d8a6663c1fc655f39bfb901ad6d6b0dd19f66ae6,openai/clip-vit-base-patch32
360,880025971d9d4d79a730f3704de2da81,A1c251_7.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_7.jpg,a8333f538d8a261d6bf408a5c1f2b35b801fc0ee90d87b2761d47e41e3364ae1,openai/clip-vit-base-patch32
361,5de7ef09647a445ea9cae0df9410cc36,A1c251_8.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_8.jpg,1d4f30c2c709cb97f490fe4b91c7c3fa35405ae34701f5f70d004a7b2d50096c,openai/clip-vit-base-patch32
362,f543e0578ec440bcb14af3cd7a4c5512,A1c252_1.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_1.jpg,c612e3b040476d30768ba69e074f6e329b170360bf0c7a2f56cb7c7c5deeafb3,openai/clip-vit-base-patch32
363,9d09ecfe0c30413a8354de71e896b332,A1c252_10.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_10.jpg,7fbff59e2aa64f766e0c41d8c3943551130d8166886b52b2334635639f0e2f9c,openai/clip-vit-base-patch32
364,2b0ed797b6824fa1989307370d2aefab,A1c252_11.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_11.jpg,47721446fced8cfcfa0616bd167626b27144a59f7c7de5484bff6dbc7160f95e,openai/clip-vit-base-patch32
365,44964e6bb71d4b57bc7288140225b816,A1c252_11a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_11a.jpg,3472251144a1f48364d67010c43544df2f246186428e685ab8020b09d9c208c6,openai/clip-vit-base-patch32
366,5ce84d3c671c4aa5acd609db41205d9a,A1c252_123456.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_123456.jpg,dc002107c0a4755b3a0635d8ba89d967af18ff3c487f63b9083e050e97c2a0fa,openai/clip-vit-base-patch32
367,1f07f5e4d2674dd8a91cd127090f0245,A1c252_13.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_13.jpg,979907a85b4470e35868839f685621c161daa76087c2f7486281554826b3b2a7,openai/clip-vit-base-patch32
368,4a92c4c478594bf7bb0804dcc58531d8,A1c252_14.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_14.jpg,54457998d23d197502ca5a6137308b84020e485914536a2c7a8f687db9b9f3a6,openai/clip-vit-base-patch32
369,80958041e0bf478bb2696957aede2fe5,A1c252_14a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_14a.jpg,61d477a0d6cc33fd03c47474d12b6fc32318e618439fa04a21f7b72bf15eb686,openai/clip-vit-base-patch32
370,5719c28e9c354255ad88865d073c54ff,A1c252_7.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_7.jpg,66b07b9b5d2ddc089e6f7113d09d12dcdeaf13b527b2d2982cd17799d0a4fcd4,openai/clip-vit-base-patch32
371,5ffdad2d52c84b36b916ab04a57629d1,A1c252_789.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_789.jpg,d320098c449401bf4023183bf5ab144c5ec7217a688d68586f15bf5ef9492e55,openai/clip-vit-base-patch32
372,fc343834b0354478b308921b4576f8a8,A1c257_1.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c257_1.jpg,3a9b21e12c3a19f680b41b1050b18c62bb76c4ce109d400de5298ac7c3782000,openai/clip-vit-base-patch32
373,76786dfec87e44c7ad396daea3e8552b,A1c257_1a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c257_1a.jpg,9460a01615d5dfd78963ca1dde431262a4f715f8e0ad9ad147e95215191ad3c1,openai/clip-vit-base-patch32
374,b8860f8f7b194b7c989247941a18f93a,A1c257_1b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c257_1b.jpg,a6de0f6deb0840187760c7d3dcd0cc2b26ea2dbbbc87fc220c6df4a61590e45c,openai/clip-vit-base-patch32
375,9f7e9304afd144bbad60bc4e208a7351,A1c257_2.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c257_2.jpg,4dec1172ea98c011eefb4f829a33f9ce51fde97f5787427bdf8a9fc06d940c27,openai/clip-vit-base-patch32
376,9fb886d8c11a4e02a34da247058702db,A1c258_1.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c258_1.jpg,4b35747e5221eea18f65e094cfaa6c6849023a8997ef157acad8f848211a89a2,openai/clip-vit-base-patch32
377,aa24b1ad936e46ff971903f1f6b594c0,A1c260b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c260b.jpg,06e135b8a953e5dc2e27f52c841a449958dde188c9ab4eb540b450dc1e1f79ae,openai/clip-vit-base-patch32
378,df6463b7944d492ca9738be574314a6a,A1c260c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c260c.jpg,e1740077555af3f02b5e62bdc7ea326b4b997e9e2aa9388d3bbbc5f160ae4e03,openai/clip-vit-base-patch32
379,343bda5e51354573b5068a43e95b5f84,A1c260d.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c260d.jpg,cd7aae0ba748a57e0f35f025bd62a1eee7bbf7b3f7e69a26d474268fb565e484,openai/clip-vit-base-patch32
380,68b3f73325204aaaa61d94a7a3b7e5fe,A1c261a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c261a.jpg,c53ab12229dbcd22292ae91a6a513d5142abdc4402c40a209a391afed7c2e865,openai/clip-vit-base-patch32
381,c060ed0153e24820ad0b9e25574ad604,A1c261b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c261b.jpg,c012f7885c105902f5230743b86e82a8cfc62bf9030fe0522b69fdb4de971daa,openai/clip-vit-base-patch32
382,a348921ba663465999e40b38dd28ff40,A1c261e.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c261e.jpg,1b33bdba49e970479b32f4b1f36173ca9011579e182811bfb4806392ebc53396,openai/clip-vit-base-patch32
383,2e09c5d071a94a0a94b5fd3032405f2b,A1c261g.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c261g.jpg,6bc6b08db741b1b84a4efc46116435e7f805d9a5bdfc1b3f102632c04005cffc,openai/clip-vit-base-patch32
384,33c81a05b41446ccb2b2dc3df3d66626,A1c261h.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c261h.jpg,926192ff5a82a03cad4b180a43702bd1d44a88a9deca25cfa4b30d76e7ede3d8,openai/clip-vit-base-patch32
385,20f0c3d504ff459ca555e8574b0b5de6,A1c263.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c263.jpg,943a07b4112f1ceb68d5c89bf684d8a0b957eaa24663e18bccb65d3e31fba4f7,openai/clip-vit-base-patch32
386,1412f7ed487f4b9ab162ac69b3b0eeb7,A1c264.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c264.jpg,de8f57817a56333f608d3229eade82b0a1241f404d6a121f4c8d1f4eb1dcdb89,openai/clip-vit-base-patch32
387,5f798566c2214107bef4a4992993ba6e,A1c265a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c265a.jpg,c087ee38c741b8d10d56ebc074fcd501f3ce9e5939e63081dd4fcff1aa8bbd88,openai/clip-vit-base-patch32
388,34c2f7d9ddf14117b08f4d045d8db868,A1c266.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c266.jpg,af94ffb8250c7b4e29acf205231ff9d5f38efeb6271eff27de94b60b37129eed,openai/clip-vit-base-patch32
389,19b8d2d9834d4251953e40d9e22be457,A1c270.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c270.jpg,1ec50662c3f608f4c4135611b7a66668f3536078dd6140ef2eb05f99509d635f,openai/clip-vit-base-patch32
390,989e2afe3efd4e40aaab8bee18f74594,A1c271a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c271a.jpg,f5a7e9e6038a039352a2088708609e159e0da34246d52c741bee45a4b7434c20,openai/clip-vit-base-patch32
391,1cdaa3bdb0e448cba84f84ae5a795d98,A1c271b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c271b.jpg,83914a6b3fb4d801c1d82ba0898f0c9bc0d03aeefc0365a3163a86f31841d7d9,openai/clip-vit-base-patch32
392,14fac0bd6ad04040a1bf2dcc04efba82,A1c277.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c277.jpg,a8c2fbcd49e323f01309642cd195baa73712882128637a0f0a0c795352051a1b,openai/clip-vit-base-patch32
393,ecfac314058243298bf26715cc4cc0ef,A1c28.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c28.jpg,97fcffbd5e38cf52f4c679f6e286833f41f7ff70f5fa32e5cfcb26e258028c4a,openai/clip-vit-base-patch32
394,c8bd363266aa42ed98c2ca999c0eba2a,A1c28a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c28a.jpg,be47d0ca7921c2f26509d627887461aa51a4ca6608e265cf1791e29697999ba4,openai/clip-vit-base-patch32
395,f3c287d8e6864d78becfeccaf515837e,A1c29&30.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c29&30.jpg,addec10bb4e4c22e46609c53d5ecced054897aa0213ff120d40d793cf32c9195,openai/clip-vit-base-patch32
396,b827630ce8174c1c97cb24b13baa99a6,A1c32.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c32.jpg,d0f1f755577ced0c4dac3e528b9e76b6d9eceab424eef46e87d4d52e1acf4d16,openai/clip-vit-base-patch32
397,306413a630224f7d9bfd89b77ca1ff6a,A1c32a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c32a.jpg,75cb8fd4bd62753351543d4f4c4bd4c07f95630a3583328568e501507d6fdafa,openai/clip-vit-base-patch32
398,bad21e7793d148758b63425b2f0c5582,A1c33a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c33a.jpg,7f33838dad4db800d1748d9db0a5fdbd465071ac3cfe44ed9ff93a38cb241045,openai/clip-vit-base-patch32
399,1980b31f0caa4f4aa17eddf1c179e23e,A1c33b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c33b.jpg,55bd5c124af4db1bc8a7689a7ecb56df5f8939fbaeac9a0c826eaadd89914ada,openai/clip-vit-base-patch32
400,5647adc4dd124879b86c7bc541ec6826,A1c33c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c33c.jpg,78c32ec62e5c5ee46bb2bee2cbc479a5efde3e7e40eb62bf735067f61c1098fe,openai/clip-vit-base-patch32
401,1f4d1776ae1c4e36ad0cc3e49ac44bcb,A1c33d.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c33d.jpg,2e181b9c21ac244570d707f23670d86a466b5cbf9fade3e4dcecdcea631b5e21,openai/clip-vit-base-patch32
402,2ad19257aa7b4f60a260fcaf49413d4c,A1c35.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c35.jpg,fab406ef4e6fccce9634bf56eefb8108661ab12721baaec7952ff625fce25206,openai/clip-vit-base-patch32
403,cb6e04acabb842e9aa949f9c0420ea19,A1c36.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c36.jpg,1f31558b3f8614dfcbc4083c8219734a25f94cfb94f17afeec7d3c6abee06ccd,openai/clip-vit-base-patch32
404,8dea8230606842f39849a6a4d0c8aa5c,A1c42.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c42.jpg,7792a4e6916fc09e9ccdd1d735eb5b3cf069fddb28e3ab1472b3ec96f8374ad8,openai/clip-vit-base-patch32
405,11c3e210a75440458523f83faa47024b,A1c4a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c4a.jpg,92e775d315bdb8f4d2ea1651ad6dc1995f9f2f3f6d053addb4139c992890d227,openai/clip-vit-base-patch32
406,5255fad03756463b8ca9aa110661532e,A1c4b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c4b.jpg,931c41aa8df7e3c1fa96f6f9ccae2bb1c784fc739f67f701fbe7f70305d68ef0,openai/clip-vit-base-patch32
407,5527904b17804ec3ba13503af2f0e0e8,A1c4c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c4c.jpg,5088d52fc413d52f441356b7c757a81697a5ab40f3bb8ef241d3231903fa076f,openai/clip-vit-base-patch32
408,abf0174dc91b4580b3295ee3ecb38f0f,A1c5.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c5.jpg,d22332c55986ae9963645d62a4e45967d6634f0ee91820f974a42ab2ed456459,openai/clip-vit-base-patch32
409,b32077f877c64336b02f345c426fa873,A1c54.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c54.jpg,40d8f8de5f93dfc4a8c7b71fe1124869c363976c600ca491885ffb405787d219,openai/clip-vit-base-patch32
410,f417a5c8038544a59a9b94d8d0abfc2c,A1c55.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c55.jpg,0639e70975253afddc33b0c0210a5f9e86d9823103cf6fdd27f22458a159426d,openai/clip-vit-base-patch32
411,bfe087bc03484bf3b921a755f4b5c8f0,A1c56.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c56.jpg,17304e171471a43f3d3207981e537929ee75b1985a17372fcec21fdae4074bf9,openai/clip-vit-base-patch32
412,5b836389f6b949e2945dbcfabf6dacee,A1c57.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c57.jpg,3b817ced9291eb3f68916ba4b0a7298aee390e78354344b468ff54c006ac1e11,openai/clip-vit-base-patch32
413,689f530378b149f398ae8c0bf777ab23,A1c58.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c58.jpg,4ce80efdc30f49290e3cbb482c7a9d8cde63de87cdf48050ba96497fa831b59e,openai/clip-vit-base-patch32
414,ff82eeb885614d9d8a12fc25151424e3,A1c60.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c60.jpg,e4a7dec9d1a91a133ff9e7a6251387c94761e204b0a5787e1ce75dde6f6d5a87,openai/clip-vit-base-patch32
415,fd248e5f000340fdbc5f69900f9dd13c,A1c65.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c65.jpg,825ad2f4341bd5049eff600fed871dfeddcc895782184ef1f08b09d26a96313d,openai/clip-vit-base-patch32
416,1db9f0e1b12a4f45b030c418877a265a,A1c66.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c66.jpg,557e5b9f50ac70cacfbc93fd773b14f9c3c564155f86d948edf255f2f3239d36,openai/clip-vit-base-patch32
417,f5c5326002c74e5e8c6c9ca1d10ac067,A1c66m.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c66m.jpg,ceb030d41382a84e7fdddf7e61472dc0cf99dea4890499e35a04b71014fde016,openai/clip-vit-base-patch32
418,c54ff7cba71248aea2083aab015a901f,A1c66x.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c66x.jpg,9b4227c3a9515c65243863ac17700526c212043d2f3f991deee61f4682dca0e2,openai/clip-vit-base-patch32
419,59aec1471e7b433b88b78dee46fc090f,A1c66y.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c66y.jpg,c8df8b85f5e1eee960907e8b6f479d0f7bdd2a3d406e348a408296fd7032a9eb,openai/clip-vit-base-patch32
420,cf2384c7c14047579b1c40b9f5097ce4,A1c66z.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c66z.jpg,704fc9e4aac6aa0c11d626594679fc6cb8ecb13ccdfa7fb65b99c30a02fd6b4f,openai/clip-vit-base-patch32
421,681c8f3939d44ad0b267846776304de5,A1c68&69.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c68&69.jpg,3c84701a03b3290af032188a83e67aa149108d73896c521a729dcb22feb08220,openai/clip-vit-base-patch32
422,ff72b0d551da4d3d9c2dae9d387d3460,A1c7&143.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c7&143.jpg,2ef583d8c5c23445daa497a5da4783bc84f75876719546f3e7002dde0e3750e3,openai/clip-vit-base-patch32
