image_uid,file_name,facet,term_key,label,similarity_score,source,vocabulary_version
67e02fcfd9ac4c8da699901e741597f2,DSC_7186.JPG,nature,exposed_rock,Exposed rock,0.247083,clip,1.0
67e02fcfd9ac4c8da699901e741597f2,DSC_7186.JPG,condition,weathered_timber,Weathered timber,0.252602,clip,1.0
67e02fcfd9ac4c8da699901e741597f2,DSC_7186.JPG,condition,structural_damage,Structural damage,0.247431,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,scene_type,exterior,Exterior,0.251532,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,shot_type,wide,Wide view,0.24319,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,people,no_people,No people,,threshold_rule,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,structure,main_hut,Main hut,0.240952,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,structure,outbuilding,Outbuilding,0.249016,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,nature,penguin,Penguin,0.258834,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,nature,glacier,Glacier or ice cliff,0.243548,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,nature,exposed_rock,Exposed rock,0.242942,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,condition,weathered_timber,Weathered timber,0.263206,clip,1.0
01f0cd61adb64b4b83b903fe688445aa,DSC_7187.JPG,condition,structural_damage,Structural damage,0.25008,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,scene_type,exterior,Exterior,0.242263,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,shot_type,wide,Wide view,0.234071,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,people,no_people,No people,,threshold_rule,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,structure,main_hut,Main hut,0.242394,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,nature,glacier,Glacier or ice cliff,0.246222,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,nature,exposed_rock,Exposed rock,0.246982,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,nature,overcast,Overcast or storm,0.240567,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,condition,weathered_timber,Weathered timber,0.271038,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,condition,structural_damage,Structural damage,0.251529,clip,1.0
4c0ac09a836b4f329ff955dda65578ff,DSC_7188.JPG,condition,object_wear,Object wear,0.241677,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,scene_type,exterior,Exterior,0.236003,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,shot_type,wide,Wide view,0.231173,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,people,no_people,No people,,threshold_rule,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,structure,main_hut,Main hut,0.2649,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,structure,outbuilding,Outbuilding,0.255396,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,nature,penguin,Penguin,0.249456,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,nature,glacier,Glacier or ice cliff,0.241829,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,nature,exposed_rock,Exposed rock,0.246647,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,condition,weathered_timber,Weathered timber,0.2738,clip,1.0
3dee2a7a93214427a4c78edb7a283ddf,DSC_7189.JPG,condition,object_wear,Object wear,0.241385,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,scene_type,exterior,Exterior,0.234983,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,shot_type,wide,Wide view,0.230591,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,people,no_people,No people,,threshold_rule,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,structure,outbuilding,Outbuilding,0.244146,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,condition,weathered_timber,Weathered timber,0.262166,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,condition,structural_damage,Structural damage,0.263748,clip,1.0
56d47c64acb1496eaac2ad7592d25759,DSC_7190.JPG,condition,object_wear,Object wear,0.246019,clip,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,scene_type,exterior,Exterior,0.229055,clip,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,shot_type,wide,Wide view,0.226766,clip,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,people,no_people,No people,,threshold_rule,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,structure,outbuilding,Outbuilding,0.250424,clip,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,condition,weathered_timber,Weathered timber,0.252516,clip,1.0
75ed80448ef94728990ea3522033d616,DSC_7191.JPG,condition,structural_damage,Structural damage,0.258242,clip,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,scene_type,exterior,Exterior,0.232495,clip,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,shot_type,wide,Wide view,0.228837,clip,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,people,no_people,No people,,threshold_rule,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,condition,weathered_timber,Weathered timber,0.261567,clip,1.0
85d9292a3ffe42bfb938ea42c5711dab,DSC_7192.JPG,condition,structural_damage,Structural damage,0.243362,clip,1.0
02918a26adee4dc88229177a4a2d897e,DSC_7193.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
02918a26adee4dc88229177a4a2d897e,DSC_7193.JPG,scene_type,exterior,Exterior,0.213775,clip,1.0
02918a26adee4dc88229177a4a2d897e,DSC_7193.JPG,shot_type,detail,Detail,0.222568,clip,1.0
02918a26adee4dc88229177a4a2d897e,DSC_7193.JPG,people,no_people,No people,,threshold_rule,1.0
02918a26adee4dc88229177a4a2d897e,DSC_7193.JPG,condition,weathered_timber,Weathered timber,0.258506,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,scene_type,exterior,Exterior,0.236106,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,shot_type,wide,Wide view,0.227734,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,people,no_people,No people,,threshold_rule,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,structure,main_hut,Main hut,0.243105,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,structure,outbuilding,Outbuilding,0.244865,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,condition,weathered_timber,Weathered timber,0.268305,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,condition,structural_damage,Structural damage,0.256647,clip,1.0
442d2ce785f74227a656a9ad75d10684,DSC_7194.JPG,condition,object_wear,Object wear,0.244897,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,scene_type,exterior,Exterior,0.242917,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,shot_type,detail,Detail,0.228152,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,people,no_people,No people,,threshold_rule,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,structure,main_hut,Main hut,0.243788,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,condition,weathered_timber,Weathered timber,0.267091,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,condition,structural_damage,Structural damage,0.255022,clip,1.0
b29b2bb5a23c4a0ca37418f448d1e379,DSC_7195.JPG,condition,object_wear,Object wear,0.244173,clip,1.0
e39135220df9479f83d298e3416cdb49,DSC_7196.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
e39135220df9479f83d298e3416cdb49,DSC_7196.JPG,scene_type,exterior,Exterior,0.205731,clip,1.0
e39135220df9479f83d298e3416cdb49,DSC_7196.JPG,shot_type,medium,Medium view,0.228243,clip,1.0
e39135220df9479f83d298e3416cdb49,DSC_7196.JPG,people,no_people,No people,,threshold_rule,1.0
e39135220df9479f83d298e3416cdb49,DSC_7196.JPG,condition,weathered_timber,Weathered timber,0.244644,clip,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,scene_type,exterior,Exterior,0.241216,clip,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,shot_type,wide,Wide view,0.230025,clip,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,people,no_people,No people,,threshold_rule,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,structure,main_hut,Main hut,0.249598,clip,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,condition,weathered_timber,Weathered timber,0.25465,clip,1.0
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,condition,structural_damage,Structural damage,0.251691,clip,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,scene_type,exterior,Exterior,0.237325,clip,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,shot_type,wide,Wide view,0.228803,clip,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,people,no_people,No people,,threshold_rule,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,condition,weathered_timber,Weathered timber,0.255762,clip,1.0
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,condition,structural_damage,Structural damage,0.249239,clip,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,scene_type,exterior,Exterior,0.237067,clip,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,shot_type,wide,Wide view,0.231015,clip,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,people,no_people,No people,,threshold_rule,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,nature,overcast,Overcast or storm,0.241998,clip,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,condition,weathered_timber,Weathered timber,0.252768,clip,1.0
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,condition,structural_damage,Structural damage,0.248511,clip,1.0
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,scene_type,exterior,Exterior,0.231078,clip,1.0
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,shot_type,wide,Wide view,0.223186,clip,1.0
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,people,no_people,No people,,threshold_rule,1.0
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,condition,structural_damage,Structural damage,0.25004,clip,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,scene_type,exterior,Exterior,0.229291,clip,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,shot_type,medium,Medium view,0.225701,clip,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,people,no_people,No people,,threshold_rule,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,structure,main_hut,Main hut,0.250135,clip,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,condition,weathered_timber,Weathered timber,0.257425,clip,1.0
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,condition,structural_damage,Structural damage,0.246008,clip,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,scene_type,exterior,Exterior,0.233401,clip,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,shot_type,wide,Wide view,0.230988,clip,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,people,no_people,No people,,threshold_rule,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,condition,weathered_timber,Weathered timber,0.248477,clip,1.0
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,condition,structural_damage,Structural damage,0.244424,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,scene_type,exterior,Exterior,0.232932,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,shot_type,wide,Wide view,0.230323,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,people,no_people,No people,,threshold_rule,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,structure,main_hut,Main hut,0.256675,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,structure,outbuilding,Outbuilding,0.265041,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,nature,penguin,Penguin,0.278737,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,nature,glacier,Glacier or ice cliff,0.242695,clip,1.0
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,condition,weathered_timber,Weathered timber,0.243798,clip,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,scene_type,exterior,Exterior,0.218949,clip,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,shot_type,medium,Medium view,0.222094,clip,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,people,no_people,No people,,threshold_rule,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,condition,weathered_timber,Weathered timber,0.25951,clip,1.0
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,condition,structural_damage,Structural damage,0.25585,clip,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,scene_type,exterior,Exterior,0.231457,clip,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,shot_type,wide,Wide view,0.230291,clip,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,people,no_people,No people,,threshold_rule,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,structure,main_hut,Main hut,0.269127,clip,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,structure,outbuilding,Outbuilding,0.269439,clip,1.0
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,condition,weathered_timber,Weathered timber,0.251752,clip,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,scene_type,exterior,Exterior,0.217816,clip,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,shot_type,wide,Wide view,0.212123,clip,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,people,no_people,No people,,threshold_rule,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,nature,glacier,Glacier or ice cliff,0.242466,clip,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,condition,weathered_timber,Weathered timber,0.257153,clip,1.0
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,condition,structural_damage,Structural damage,0.250202,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,scene_type,exterior,Exterior,0.229862,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,shot_type,wide,Wide view,0.219443,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,people,no_people,No people,,threshold_rule,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,structure,main_hut,Main hut,0.250129,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,structure,outbuilding,Outbuilding,0.240731,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,condition,weathered_timber,Weathered timber,0.264939,clip,1.0
0484d3de7a90489689be421950784e02,DSC_7207.JPG,condition,structural_damage,Structural damage,0.261568,clip,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,scene_type,exterior,Exterior,0.225703,clip,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,shot_type,wide,Wide view,0.226418,clip,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,people,no_people,No people,,threshold_rule,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,nature,glacier,Glacier or ice cliff,0.247562,clip,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,condition,weathered_timber,Weathered timber,0.243005,clip,1.0
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,condition,structural_damage,Structural damage,0.246164,clip,1.0
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,site,base_e,"Base E, Stonington Island",,directory_path,1.0
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,scene_type,exterior,Exterior,0.237257,clip,1.0
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,shot_type,wide,Wide view,0.230388,clip,1.0
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,people,no_people,No people,,threshold_rule,1.0
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,structure,main_hut,Main hut,0.274826,clip,1.0
